"","COD_CURSO","NOME_CURSO","AREA_CONHECIMENTO","ANO_EVASAO","PERIODO_EVASAO","FORMA_EVASAO","COTISTA","TIPO_COTA","SEXO","QTDE","ETNIA","FORMA_EVASAO_","FORMA_EVASAO_limpa","CURSO","MODALIDADE","SEXO_","ETNIA_","COTISTA_","QTDE_FORMADO","EVASAO","QTDE_TOTAL"
"115","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2011,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Parda","Formado","Formado","Química","Bacharelado","Masculino","Parda","Não Cotista",2,"Formado",2
"116","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2011,"2º Semestre","Reopção de Curso","Não Cotista","Ampla concorrência","Feminino",1,"Branca","Reopção de Curso","Transferência Interna","Química","Bacharelado","Feminino","Branca","Não Cotista",0,"Evadido",1
"117","32 B","Química - Bacharelado","Ciências naturais, matemática e estatística",2011,"2º Semestre","Reopção de Curso","Não Cotista","Ampla concorrência","Feminino",1,"Parda","Reopção de Curso","Transferência Interna","Química","Bacharelado","Feminino","Parda","Não Cotista",0,"Evadido",1
"118","32 L","Química - Licenciatura","Educação",2011,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",1,"Parda","Desistência","Desistência","Química","Licenciatura","Feminino","Parda","Não Cotista",0,"Evadido",1
"119","32 L","Química - Licenciatura","Educação",2011,"2º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",1,"Parda","Desistência","Desistência","Química","Licenciatura","Masculino","Parda","Não Cotista",0,"Evadido",1
"120","32 L","Química - Licenciatura","Educação",2011,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Branca","Formado","Formado","Química","Licenciatura","Feminino","Branca","Não Cotista",2,"Formado",2
"121","32 L","Química - Licenciatura","Educação",2011,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Parda","Formado","Formado","Química","Licenciatura","Feminino","Parda","Não Cotista",1,"Formado",1
"122","32 L","Química - Licenciatura","Educação",2011,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Branca","Formado","Formado","Química","Licenciatura","Masculino","Branca","Não Cotista",1,"Formado",1
"123","323","Química - Bacharelado - Ênfase em Petróleo","Ciências naturais, matemática e estatística",2011,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Parda","Formado","Formado","Química","Bacharelado","Feminino","Parda","Não Cotista",1,"Formado",1
"124","323","Química - Bacharelado - Ênfase em Petróleo","Ciências naturais, matemática e estatística",2011,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Branca","Formado","Formado","Química","Bacharelado","Masculino","Branca","Não Cotista",3,"Formado",3
"125","323","Química - Bacharelado - Ênfase em Petróleo","Ciências naturais, matemática e estatística",2011,"2º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Parda","Formado","Formado","Química","Bacharelado","Masculino","Parda","Não Cotista",2,"Formado",2
"126","10","Física","Programas básicos",2012,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",1,"Parda","Desistência","Desistência","Física","Programas Básicos","Feminino","Parda","Não Cotista",0,"Evadido",1
"127","10","Física","Programas básicos",2012,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",2,"Branca","Desistência","Desistência","Física","Programas Básicos","Masculino","Branca","Não Cotista",0,"Evadido",2
"128","10","Física","Programas básicos",2012,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",1,"Parda","Desistência","Desistência","Física","Programas Básicos","Masculino","Parda","Não Cotista",0,"Evadido",1
"129","10","Física","Programas básicos",2012,"1º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Feminino",3,"Branca","Desligamento por Abandono","Desligamento","Física","Programas Básicos","Feminino","Branca","Não Cotista",0,"Evadido",3
"130","10","Física","Programas básicos",2012,"1º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Masculino",9,"Branca","Desligamento por Abandono","Desligamento","Física","Programas Básicos","Masculino","Branca","Não Cotista",0,"Evadido",9
"131","10","Física","Programas básicos",2012,"1º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Masculino",1,"Preta","Desligamento por Abandono","Desligamento","Física","Programas Básicos","Masculino","Preta","Não Cotista",0,"Evadido",1
"132","10","Física","Programas básicos",2012,"1º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Masculino",3,"Parda","Desligamento por Abandono","Desligamento","Física","Programas Básicos","Masculino","Parda","Não Cotista",0,"Evadido",3
"133","10","Física","Programas básicos",2012,"1º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Masculino",1,"Não Declarada","Desligamento por Abandono","Desligamento","Física","Programas Básicos","Masculino","Não Declarada","Não Cotista",0,"Evadido",1
"134","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2012,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",2,"Branca","Desistência","Desistência","Física","Bacharelado","Feminino","Branca","Não Cotista",0,"Evadido",2
"135","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2012,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",1,"Preta","Desistência","Desistência","Física","Bacharelado","Feminino","Preta","Não Cotista",0,"Evadido",1
"136","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2012,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",1,"Parda","Desistência","Desistência","Física","Bacharelado","Feminino","Parda","Não Cotista",0,"Evadido",1
"137","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2012,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",5,"Branca","Desistência","Desistência","Física","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",5
"138","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2012,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",1,"Parda","Desistência","Desistência","Física","Bacharelado","Masculino","Parda","Não Cotista",0,"Evadido",1
"139","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2012,"1º Semestre","Desistência","Cotista","Reserva","Masculino",1,"Amarela","Desistência","Desistência","Física","Bacharelado","Masculino","Amarela","Cotista",0,"Evadido",1
"140","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2012,"1º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Feminino",1,"Branca","Desligamento por Abandono","Desligamento","Física","Bacharelado","Feminino","Branca","Não Cotista",0,"Evadido",1
"141","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2012,"1º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Feminino",1,"Parda","Desligamento por Abandono","Desligamento","Física","Bacharelado","Feminino","Parda","Não Cotista",0,"Evadido",1
"142","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2012,"1º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Masculino",11,"Branca","Desligamento por Abandono","Desligamento","Física","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",11
"143","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2012,"1º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Masculino",1,"Preta","Desligamento por Abandono","Desligamento","Física","Bacharelado","Masculino","Preta","Não Cotista",0,"Evadido",1
"144","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2012,"1º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Branca","Formado","Formado","Física","Bacharelado","Feminino","Branca","Não Cotista",1,"Formado",1
"145","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2012,"1º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Branca","Formado","Formado","Física","Bacharelado","Masculino","Branca","Não Cotista",2,"Formado",2
"146","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2012,"1º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Não Declarada","Formado","Formado","Física","Bacharelado","Masculino","Não Declarada","Não Cotista",2,"Formado",2
"147","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2012,"1º Semestre","Reopção de Curso","Não Cotista","Ampla concorrência","Masculino",3,"Branca","Reopção de Curso","Transferência Interna","Física","Bacharelado","Masculino","Branca","Não Cotista",0,"Evadido",3
"148","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2012,"1º Semestre","Reopção de Curso","Cotista","Reserva","Masculino",1,"Parda","Reopção de Curso","Transferência Interna","Física","Bacharelado","Masculino","Parda","Cotista",0,"Evadido",1
"149","10 B","Física - Bacharelado","Ciências naturais, matemática e estatística",2012,"1º Semestre","Transferido","Cotista","Reserva","Feminino",1,"Preta","Transferido","Transferência","Física","Bacharelado","Feminino","Preta","Cotista",0,"Evadido",1
"150","10 L","Física - Licenciatura","Educação",2012,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",1,"Branca","Desistência","Desistência","Física","Licenciatura","Feminino","Branca","Não Cotista",0,"Evadido",1
"151","10 L","Física - Licenciatura","Educação",2012,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Feminino",1,"Parda","Desistência","Desistência","Física","Licenciatura","Feminino","Parda","Não Cotista",0,"Evadido",1
"152","10 L","Física - Licenciatura","Educação",2012,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",2,"Branca","Desistência","Desistência","Física","Licenciatura","Masculino","Branca","Não Cotista",0,"Evadido",2
"153","10 L","Física - Licenciatura","Educação",2012,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",3,"Parda","Desistência","Desistência","Física","Licenciatura","Masculino","Parda","Não Cotista",0,"Evadido",3
"154","10 L","Física - Licenciatura","Educação",2012,"1º Semestre","Desistência","Não Cotista","Ampla concorrência","Masculino",1,"Não Declarada","Desistência","Desistência","Física","Licenciatura","Masculino","Não Declarada","Não Cotista",0,"Evadido",1
"155","10 L","Física - Licenciatura","Educação",2012,"1º Semestre","Desistência","Cotista","Reserva","Feminino",1,"Preta","Desistência","Desistência","Física","Licenciatura","Feminino","Preta","Cotista",0,"Evadido",1
"156","10 L","Física - Licenciatura","Educação",2012,"1º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Feminino",2,"Branca","Desligamento por Abandono","Desligamento","Física","Licenciatura","Feminino","Branca","Não Cotista",0,"Evadido",2
"157","10 L","Física - Licenciatura","Educação",2012,"1º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Feminino",1,"Preta","Desligamento por Abandono","Desligamento","Física","Licenciatura","Feminino","Preta","Não Cotista",0,"Evadido",1
"158","10 L","Física - Licenciatura","Educação",2012,"1º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Feminino",2,"Parda","Desligamento por Abandono","Desligamento","Física","Licenciatura","Feminino","Parda","Não Cotista",0,"Evadido",2
"159","10 L","Física - Licenciatura","Educação",2012,"1º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Feminino",1,"Não Declarada","Desligamento por Abandono","Desligamento","Física","Licenciatura","Feminino","Não Declarada","Não Cotista",0,"Evadido",1
"160","10 L","Física - Licenciatura","Educação",2012,"1º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Masculino",6,"Branca","Desligamento por Abandono","Desligamento","Física","Licenciatura","Masculino","Branca","Não Cotista",0,"Evadido",6
"161","10 L","Física - Licenciatura","Educação",2012,"1º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Masculino",1,"Preta","Desligamento por Abandono","Desligamento","Física","Licenciatura","Masculino","Preta","Não Cotista",0,"Evadido",1
"162","10 L","Física - Licenciatura","Educação",2012,"1º Semestre","Desligamento por Abandono","Não Cotista","Ampla concorrência","Masculino",5,"Parda","Desligamento por Abandono","Desligamento","Física","Licenciatura","Masculino","Parda","Não Cotista",0,"Evadido",5
"163","10 L","Física - Licenciatura","Educação",2012,"1º Semestre","Formado","Não Cotista","Ampla concorrência","Feminino",0,"Branca","Formado","Formado","Física","Licenciatura","Feminino","Branca","Não Cotista",1,"Formado",1
"164","10 L","Física - Licenciatura","Educação",2012,"1º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Branca","Formado","Formado","Física","Licenciatura","Masculino","Branca","Não Cotista",6,"Formado",6
"165","10 L","Física - Licenciatura","Educação",2012,"1º Semestre","Formado","Não Cotista","Ampla concorrência","Masculino",0,"Preta","Formado","Formado","Física","Licenciatura","Masculino","Preta","Não Cotista",1,"Formado",1
