"COD_CURSO","NOME_CURSO","ANO_INGRESSO","PERIODO_INGRESSO","ANO_EVASAO","FORMA_INGRESSO","PERIODO_EVASAO","FORMA_EVASAO","CRA","CRN","COTISTA","NUM_VERSAO","DT_SAIDA","DT_SAIDA_1","SEXO","ETNIA","TURNO_CURSO","SEM_INGRESSO","RETENCAO_PERIODOS","RETENCAO_MESES","NOMEE_CURSO","MODALIDADE","FORMA_EVASAO_limpo","id_estudante","hash_completo"
"32 B","Química - Bacharelado",2018,"1º Semestre",2022,"Sisu","1º Semestre","Formado",8.08,15.8092,"N","2006","14/10/2022","14/10/2022","F","Branca","Integral",1,8,48,"Química","Bacharelado","Formado",2759,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2012,"1º Semestre",2015,"Vestibular","1º Semestre","Desligamento por Abandono",0,1.1961,"N","2006","12/05/2015","12/05/2015","F","Branca","Integral",1,6,36,"Química","Bacharelado","Desligamento",2760,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2012,"1º Semestre",2016,"Vestibular","1º Semestre","Formado",6.55,15.0482,"N","2006","16/03/2017","16/03/2017","M","Branca","Integral",1,8,48,"Química","Bacharelado","Formado",2761,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2020,"1º Semestre",2020,"Sisu","2º Semestre","Desistência",0,5,"N","2006","01/06/2021","01/06/2021","M","Parda","Integral",1,1,6,"Química","Bacharelado","Desistência",2762,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2013,"1º Semestre",2015,"Vestibular","2º Semestre","Desligamento: 3 reprovações em 1 disciplina",2.43,2.5277,"N","2006","06/01/2016","06/01/2016","F","Branca","Integral",1,5,30,"Química","Bacharelado","Desligamento",2763,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2018,"1º Semestre",2019,"Sisu","2º Semestre","Desligamento: Resolução 68/2017-CEPE",0.06,2.1005,"S","2006","13/12/2022","13/12/2022","F","Preta","Integral",1,3,18,"Química","Bacharelado","Desligamento",2764,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2014,"1º Semestre",2017,"Vestibular","2º Semestre","Formado",7.18,15.3693,"N","2006","02/02/2018","02/02/2018","F","Preta","Integral",1,7,42,"Química","Bacharelado","Formado",2765,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2018,"1º Semestre",2022,"Sisu","1º Semestre","Desligamento: Resolução 68/2017-CEPE",0.91,2.4975,"N","2006","01/09/2022","01/09/2022","F","Branca","Integral",1,8,48,"Química","Bacharelado","Desligamento",2766,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2015,"1º Semestre",2017,"Vestibular","2º Semestre","Desistência",2.78,2.8619,"S","2006","08/11/2017","08/11/2017","F","Branca","Integral",1,5,30,"Química","Bacharelado","Desistência",2767,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2015,"1º Semestre",2016,"Vestibular","2º Semestre","Reopção de curso",3.81,4.1431,"N","2006","21/07/2016","21/07/2016","F","Branca","Integral",1,3,18,"Química","Bacharelado","Transferência",2768,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2016,"1º Semestre",2018,"Vestibular","1º Semestre","Desistência",1.11,1.7803,"S","2006","03/07/2018","03/07/2018","F","Parda","Integral",1,4,24,"Química","Bacharelado","Desistência",2769,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2015,"2º Semestre",2016,"Novo Curso","1º Semestre","Desistência",8.85,6.2734,"N","2006","16/09/2016","16/09/2016","M","Branca","Integral",2,1,6,"Química","Bacharelado","Desistência",2770,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2014,"1º Semestre",2017,"Vestibular","1º Semestre","Desligamento por Abandono",0.57,1.6481,"N","2006","18/05/2017","18/05/2017","F","Branca","Integral",1,6,36,"Química","Bacharelado","Desligamento",2771,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2018,"1º Semestre",2018,"Sisu","2º Semestre","Desistência",0.13,5,"S","2006","18/07/2018","18/07/2018","F","Não quis declarar","Integral",1,1,6,"Química","Bacharelado","Desistência",2772,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2019,"1º Semestre",2020,"Sisu","1º Semestre","Desistência",0,1.9335,"S","2006","04/03/2020","04/03/2020","F","Preta","Integral",1,2,12,"Química","Bacharelado","Desistência",2773,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2011,"1º Semestre",2015,"Vestibular","1º Semestre","Desistência",7.72,5.7587,"N","2006","03/02/2015","03/02/2015","M","Branca","Integral",1,8,48,"Química","Bacharelado","Desistência",2774,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2016,"1º Semestre",2016,"Vestibular","1º Semestre","Formado",6.18,14.7407,"N","2006","16/03/2017","16/03/2017","M","Branca","Integral",1,0,0,"Química","Bacharelado","Formado",2775,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2020,"1º Semestre",2021,"Sisu","1º Semestre","Desistência",0,5,"N","2006","27/01/2021","27/01/2021","M","Parda","Integral",1,2,12,"Química","Bacharelado","Desistência",2776,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2013,"1º Semestre",2015,"Vestibular","1º Semestre","Desistência",4.14,3.7223,"N","2006","29/01/2015","29/01/2015","M","Parda","Integral",1,4,24,"Química","Bacharelado","Desistência",2777,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2012,"1º Semestre",2015,"Vestibular","2º Semestre","Reopção de Curso",4.81,3.783,"S","2006","22/07/2015","22/07/2015","M","Parda","Integral",1,7,42,"Química","Bacharelado","Transferência",2778,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2024,"1º Semestre",2024,"Sisu","2º Semestre","Desistência",7.37,5.6862,"N","2006","05/02/2025","05/02/2025","M","Parda","Integral",1,1,6,"Química","Bacharelado","Desistência",2779,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2011,"2º Semestre",2015,"Transferência Facultativa","1º Semestre","Desligamento por Abandono",5.45,4.2811,"N","2006","12/05/2015","12/05/2015","F","Branca","Integral",2,7,42,"Química","Bacharelado","Desligamento",2780,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2017,"1º Semestre",2017,"Sisu","2º Semestre","Nulidade da matrícula - ato administrativo",1.97,5,"S","2006","14/08/2017","14/08/2017","F","Branca","Integral",1,1,6,"Química","Bacharelado","Outros",2781,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2017,"1º Semestre",2017,"Sisu","2º Semestre","Desistência",1.49,1.9243,"S","2006","05/02/2018","05/02/2018","F","Parda","Integral",1,1,6,"Química","Bacharelado","Desistência",2782,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2017,"1º Semestre",2020,"Sisu","1º Semestre","Desistência",4.21,4.1865,"S","2006","04/03/2020","04/03/2020","M","Branca","Integral",1,6,36,"Química","Bacharelado","Desistência",2783,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2017,"2º Semestre",2018,"Novo Curso","1º Semestre","Reopção de curso",8.29,6.914,"N","2006","18/07/2018","18/07/2018","M","Branca","Integral",2,1,6,"Química","Bacharelado","Transferência",2784,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2015,"1º Semestre",2015,"Vestibular","2º Semestre","Desistência",2.54,2.6947,"S","2006","15/02/2016","15/02/2016","M","Parda","Integral",1,1,6,"Química","Bacharelado","Desistência",2785,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2019,"1º Semestre",2023,"Sisu","2º Semestre","Formado",8.67,16.098,"N","2006","16/02/2024","16/02/2024","F","Branca","Integral",1,9,54,"Química","Bacharelado","Formado",2786,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2013,"1º Semestre",2017,"Vestibular","2º Semestre","Formado",6.51,14.9636,"N","2006","02/02/2018","02/02/2018","F","Parda","Integral",1,9,54,"Química","Bacharelado","Formado",2787,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2016,"1º Semestre",2018,"Vestibular","1º Semestre","Reopção de curso",5.43,4.2969,"N","2006","18/07/2018","18/07/2018","F","Amarela","Integral",1,4,24,"Química","Bacharelado","Transferência",2788,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2021,"1º Semestre",2021,"Sisu","1º Semestre","Desistência",0,5,"S","2006","21/06/2021","21/06/2021","M","Parda","Integral",1,0,0,"Química","Bacharelado","Desistência",2789,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2016,"1º Semestre",2019,"Vestibular","2º Semestre","Formado",7.26,15.8187,"S","2006","14/02/2020","14/02/2020","M","Parda","Integral",1,7,42,"Química","Bacharelado","Formado",2790,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2013,"1º Semestre",2015,"Vestibular","2º Semestre","Desligamento por Abandono",0.75,1.8205,"N","2006","06/01/2016","06/01/2016","M","Preta","Integral",1,5,30,"Química","Bacharelado","Desligamento",2791,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2012,"1º Semestre",2018,"Vestibular","1º Semestre","Formado",6.16,14.8223,"N","2006","02/08/2018","02/08/2018","F","Branca","Integral",1,12,72,"Química","Bacharelado","Formado",2792,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2014,"1º Semestre",2016,"Vestibular","2º Semestre","Desistência",2.8,2.9683,"N","2006","22/03/2017","22/03/2017","M","Parda","Integral",1,5,30,"Química","Bacharelado","Desistência",2793,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2017,"1º Semestre",2022,"Sisu","1º Semestre","Desligamento: Resolução 68/2017-CEPE",4.35,4.1096,"N","2006","01/09/2022","01/09/2022","M","Parda","Integral",1,10,60,"Química","Bacharelado","Desligamento",2794,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2017,"1º Semestre",2021,"Sisu","1º Semestre","Formado",9.03,16.299,"S","2006","22/12/2021","22/12/2021","F","Branca","Integral",1,8,48,"Química","Bacharelado","Formado",2795,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2024,"1º Semestre",2025,"Sisu","1º Semestre","Desistência",0.52,2.4176,"S","2006","26/08/2025","26/08/2025","F","Parda","Integral",1,2,12,"Química","Bacharelado","Desistência",2796,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2013,"1º Semestre",2017,"Vestibular","2º Semestre","Formado",6.71,15.0847,"N","2006","02/02/2018","02/02/2018","F","Branca","Integral",1,9,54,"Química","Bacharelado","Formado",2797,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2013,"1º Semestre",2020,"Vestibular","1º Semestre","Formado",4.88,14.542,"N","2006","04/02/2021","04/02/2021","F","Parda","Integral",1,14,84,"Química","Bacharelado","Formado",2798,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2014,"1º Semestre",2019,"Vestibular","2º Semestre","Formado",5.68,14.9732,"N","2006","14/02/2020","14/02/2020","F","Branca","Integral",1,11,66,"Química","Bacharelado","Formado",2799,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2018,"1º Semestre",2023,"Sisu","2º Semestre","Formado",6.16,14.8844,"S","2006","16/02/2024","16/02/2024","F","Branca","Integral",1,11,66,"Química","Bacharelado","Formado",2800,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2014,"1º Semestre",2018,"Vestibular","2º Semestre","Formado",7.58,15.6574,"N","2006","07/02/2019","07/02/2019","F","Parda","Integral",1,9,54,"Química","Bacharelado","Formado",2801,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2013,"1º Semestre",2016,"Vestibular","2º Semestre","Formado",8.58,16.1847,"S","2006","15/02/2017","15/02/2017","F","Branca","Integral",1,7,42,"Química","Bacharelado","Formado",2802,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2020,"1º Semestre",2022,"Sisu","1º Semestre","Reopção de Curso",8.29,5.9559,"N","2006","06/09/2022","06/09/2022","M","Branca","Integral",1,4,24,"Química","Bacharelado","Transferência",2803,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2011,"1º Semestre",2015,"Vestibular","2º Semestre","Formado",6.99,15.1781,"S","2006","04/02/2016","04/02/2016","M","Branca","Integral",1,9,54,"Química","Bacharelado","Formado",2804,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2011,"1º Semestre",2015,"Vestibular","1º Semestre","Desligamento por Abandono",3.8,3.3471,"N","2006","12/05/2015","12/05/2015","M","Branca","Integral",1,8,48,"Química","Bacharelado","Desligamento",2805,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2018,"1º Semestre",2023,"Sisu","1º Semestre","Desligamento: Resolução 68/2017-CEPE",3.1,3.5557,"N","2006","31/08/2023","31/08/2023","F","Preta","Integral",1,10,60,"Química","Bacharelado","Desligamento",2806,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2017,"1º Semestre",2021,"Sisu","1º Semestre","Formado",7.8,15.7304,"N","2006","22/12/2021","22/12/2021","F","Branca","Integral",1,8,48,"Química","Bacharelado","Formado",2807,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2019,"1º Semestre",2019,"Sisu","1º Semestre","Desistência",0,NA,"S","2006","26/02/2019","26/02/2019","F","Parda","Integral",1,0,0,"Química","Bacharelado","Desistência",2808,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2017,"1º Semestre",2020,"Sisu","1º Semestre","Desistência",2.03,3.1559,"S","2006","02/01/2020","02/01/2020","F","Parda","Integral",1,6,36,"Química","Bacharelado","Desistência",2809,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2014,"1º Semestre",2015,"Vestibular","2º Semestre","Desligamento por Abandono",2.57,2.7114,"N","2006","06/01/2016","06/01/2016","M","Branca","Integral",1,3,18,"Química","Bacharelado","Desligamento",2810,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2021,"1º Semestre",2021,"Sisu","2º Semestre","Desistência",1.88,2.9935,"N","2006","05/04/2022","05/04/2022","M","Branca","Integral",1,1,6,"Química","Bacharelado","Desistência",2811,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2020,"1º Semestre",2024,"Sisu","2º Semestre","Formado",7.93,15.8967,"N","2006","30/05/2025","30/05/2025","M","Branca","Integral",1,9,54,"Química","Bacharelado","Formado",2812,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2021,"1º Semestre",2023,"Sisu","2º Semestre","Desistência",5.12,4.4127,"S","2006","25/10/2023","25/10/2023","M","Branca","Integral",1,5,30,"Química","Bacharelado","Desistência",2813,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2020,"1º Semestre",2023,"Sisu","1º Semestre","Desistência",7.15,5.3899,"N","2006","11/08/2023","11/08/2023","M","Branca","Integral",1,6,36,"Química","Bacharelado","Desistência",2814,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2016,"1º Semestre",2020,"Vestibular","2º Semestre","Formado",7.54,15.6714,"N","2006","20/07/2021","20/07/2021","M","Branca","Integral",1,9,54,"Química","Bacharelado","Formado",2815,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2019,"1º Semestre",2024,"Sisu","1º Semestre","Formado",7.92,15.8941,"N","2006","29/10/2024","29/10/2024","M","Branca","Integral",1,10,60,"Química","Bacharelado","Formado",2816,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2018,"1º Semestre",2018,"Sisu","2º Semestre","Desistência",0.08,5,"S","2006","18/07/2018","18/07/2018","F","Preta","Integral",1,1,6,"Química","Bacharelado","Desistência",2817,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2015,"1º Semestre",2018,"Vestibular","2º Semestre","Formado",7.55,15.5426,"S","2006","07/02/2019","07/02/2019","F","Preta","Integral",1,7,42,"Química","Bacharelado","Formado",2818,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2011,"1º Semestre",2015,"Vestibular","2º Semestre","Desligamento por Abandono",6.48,4.8886,"N","2006","06/01/2016","06/01/2016","F","Branca","Integral",1,9,54,"Química","Bacharelado","Desligamento",2819,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2018,"1º Semestre",2023,"Sisu","2º Semestre","Formado",6.89,15.2215,"S","2006","16/02/2024","16/02/2024","F","Parda","Integral",1,11,66,"Química","Bacharelado","Formado",2820,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2022,"1º Semestre",2022,"Sisu","1º Semestre","Desistência",0.34,5,"S","2006","11/07/2022","11/07/2022","F","Parda","Integral",1,0,0,"Química","Bacharelado","Desistência",2821,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2017,"1º Semestre",2017,"Sisu","1º Semestre","Desistência",0,5,"N","2006","04/08/2017","04/08/2017","M","Não quis declarar","Integral",1,0,0,"Química","Bacharelado","Desistência",2822,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2016,"1º Semestre",2016,"Vestibular","1º Semestre","Desistência",0,5,"S","2006","17/06/2016","17/06/2016","M","Parda","Integral",1,0,0,"Química","Bacharelado","Desistência",2823,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2020,"1º Semestre",2023,"Sisu","1º Semestre","Desligamento: Resolução 68/2017-CEPE",8.2,5.9165,"S","2006","31/08/2023","31/08/2023","M","Branca","Integral",1,6,36,"Química","Bacharelado","Desligamento",2824,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2012,"1º Semestre",2015,"Vestibular","2º Semestre","Formado",7.25,15.2394,"S","2006","04/02/2016","04/02/2016","M","Branca","Integral",1,7,42,"Química","Bacharelado","Formado",2825,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2014,"1º Semestre",2017,"Vestibular","2º Semestre","Formado",6.93,15.2179,"N","2006","02/02/2018","02/02/2018","M","Parda","Integral",1,7,42,"Química","Bacharelado","Formado",2826,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2014,"1º Semestre",2018,"Vestibular","2º Semestre","Formado",6.41,14.9478,"N","2006","07/02/2019","07/02/2019","F","Preta","Integral",1,9,54,"Química","Bacharelado","Formado",2827,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
"32 B","Química - Bacharelado",2012,"1º Semestre",2016,"Vestibular","1º Semestre","Formado",6.86,15.1808,"S","2006","16/03/2017","16/03/2017","F","Parda","Integral",1,8,48,"Química","Bacharelado","Formado",2828,"f2f10017116cab0ec8d96484804dde9f0ba836c2b8cc7adaf2fe94201324d68c"
